"family","Scientific.Name","species_ebird_url","ML Catalog Number","sound.files","Common Name","Orginal.Scientific.Name","Behaviors","file_url"
"Sturnidae","Aplonis striata","https://ebird.org/species/strsta1",173400801,"Aplonis_striata-ML173400801.wav","Striated Starling","Aplonis striata","Call","https://macaulaylibrary.org/asset/173400801"
"Sturnidae","Aplonis tabuensis","https://ebird.org/species/polsta1",5709,"Aplonis_tabuensis-ML5709.wav","Polynesian Starling","Aplonis tabuensis",NA,"https://macaulaylibrary.org/asset/5709"
"Sturnidae","Aplonis zelandica","https://ebird.org/species/ruwsta1",369528621,"Aplonis_zelandica-ML369528621.wav","Rusty-winged Starling","Aplonis zelandica","Call","https://macaulaylibrary.org/asset/369528621"
"Spheniscidae","Aptenodytes forsteri","https://ebird.org/species/emppen1",120222171,"Aptenodytes_forsteri-ML120222171.wav","Emperor Penguin","Aptenodytes forsteri",NA,"https://macaulaylibrary.org/asset/120222171"
"Apodidae","Apus alexandri","https://ebird.org/species/aleswi1",548627851,"Apus_alexandri-ML548627851.wav","Alexander's Swift","Apus alexandri",NA,"https://macaulaylibrary.org/asset/548627851"
"Apodidae","Apus leuconyx","https://ebird.org/species/blyswi1",326753461,"Apus_leuconyx-ML326753461.wav","Blyth's Swift","Apus leuconyx",NA,"https://macaulaylibrary.org/asset/326753461"
"Accipitridae","Aquila fasciata","https://ebird.org/species/boneag2",155830901,"Aquila_fasciata-ML155830901.wav","Bonelli's Eagle","Aquila fasciata","Call","https://macaulaylibrary.org/asset/155830901"
"Nectariniidae","Arachnothera clarae","https://ebird.org/species/nafspi1",320,"Arachnothera_clarae-ML320.wav","Naked-faced Spiderhunter","Arachnothera clarae",NA,"https://macaulaylibrary.org/asset/320"
"Nectariniidae","Arachnothera dilutior","https://ebird.org/species/palspi2",86906781,"Arachnothera_dilutior-ML86906781.wav","Pale Spiderhunter","Arachnothera dilutior",NA,"https://macaulaylibrary.org/asset/86906781"
"Nectariniidae","Arachnothera flammifera","https://ebird.org/species/ortspi1",217235,"Arachnothera_flammifera-ML217235.wav","Orange-tufted Spiderhunter","Arachnothera flammifera","Call; Foraging or Eating; Preening","https://macaulaylibrary.org/asset/217235"
"Rallidae","Aramidopsis plateni","https://ebird.org/species/plarai1",126585021,"Aramidopsis_plateni-ML126585021.wav","Snoring Rail","Aramidopsis plateni","Call","https://macaulaylibrary.org/asset/126585021"
"Phasianidae","Arborophila ardens","https://ebird.org/species/haipar1",387276731,"Arborophila_ardens-ML387276731.wav","Hainan Partridge","Arborophila ardens",NA,"https://macaulaylibrary.org/asset/387276731"
"Phasianidae","Arborophila campbelli","https://ebird.org/species/gybpar3",71376,"Arborophila_campbelli-ML71376.wav","Malayan Partridge","Arborophila campbelli","Duet; Song","https://macaulaylibrary.org/asset/71376"
"Phasianidae","Arborophila rolli","https://ebird.org/species/gybpar5",79546,"Arborophila_rolli-ML79546.wav","Roll's Partridge","Arborophila rolli","Call","https://macaulaylibrary.org/asset/79546"
"Phasianidae","Arborophila rubrirostris","https://ebird.org/species/rebpar3",70479,"Arborophila_rubrirostris-ML70479.wav","Red-billed Partridge","Arborophila rubrirostris","Duet; Song","https://macaulaylibrary.org/asset/70479"
"Phasianidae","Arborophila sumatrana","https://ebird.org/species/gybpar6",491844231,"Arborophila_sumatrana-ML491844231.wav","Sumatran Partridge","Arborophila sumatrana",NA,"https://macaulaylibrary.org/asset/491844231"
"Ptilonorhynchidae","Archboldia papuensis","https://ebird.org/species/arcbow1",65882,"Archboldia_papuensis-ML65882.wav","Archbold's Bowerbird","Archboldia papuensis","Song","https://macaulaylibrary.org/asset/65882"
"Procellariidae","Ardenna bulleri","https://ebird.org/species/bulshe",477850201,"Ardenna_bulleri-ML477850201.wav","Buller's Shearwater","Ardenna bulleri",NA,"https://macaulaylibrary.org/asset/477850201"
"Ardeidae","Ardeola rufiventris","https://ebird.org/species/rubher2",438908701,"Ardeola_rufiventris-ML438908701.wav","Rufous-bellied Heron","Ardeola rufiventris",NA,"https://macaulaylibrary.org/asset/438908701"
"Ardeidae","Ardeola speciosa","https://ebird.org/species/japher1",182986521,"Ardeola_speciosa-ML182986521.wav","Javan Pond-Heron","Ardeola speciosa",NA,"https://macaulaylibrary.org/asset/182986521"
"Otididae","Ardeotis nigriceps","https://ebird.org/species/indbus1",287143091,"Ardeotis_nigriceps-ML287143091.wav","Great Indian Bustard","Ardeotis nigriceps","Courtship, Display, or Copulation","https://macaulaylibrary.org/asset/287143091"
"Leiothrichidae","Argya huttoni","https://ebird.org/species/combab1",342590921,"Argya_huttoni-ML342590921.wav","Afghan Babbler","Argya huttoni",NA,"https://macaulaylibrary.org/asset/342590921"
"Sturnidae","Arizelopsar femoralis","https://ebird.org/species/abbsta2",376302391,"Arizelopsar_femoralis-ML376302391.wav","Abbott's Starling","Arizelopsar femoralis",NA,"https://macaulaylibrary.org/asset/376302391"
"Monarchidae","Arses insularis","https://ebird.org/species/rucmon1",203961581,"Arses_insularis-ML203961581.wav","Ochre-collared Monarch","Arses insularis","Call","https://macaulaylibrary.org/asset/203961581"
"Artamidae","Artamus maximus","https://ebird.org/species/grewoo1",139653,"Artamus_maximus-ML139653.wav","Great Woodswallow","Artamus maximus",NA,"https://macaulaylibrary.org/asset/139653"
"Artamidae","Artamus monachus","https://ebird.org/species/whbwoo8",32928,"Artamus_monachus-ML32928.wav","Ivory-backed Woodswallow","Artamus monachus","Courtship, Display, or Copulation; Flying","https://macaulaylibrary.org/asset/32928"
"Anatidae","Asarcornis scutulata","https://ebird.org/species/whwduc1",219363,"Asarcornis_scutulata-ML219363.wav","White-winged Duck","Asarcornis scutulata","Call","https://macaulaylibrary.org/asset/219363"
"Strigidae","Asio madagascariensis","https://ebird.org/species/mleowl1",95423,"Asio_madagascariensis-ML95423.wav","Madagascar Owl","Asio madagascariensis","Call","https://macaulaylibrary.org/asset/95423"
"Paradisaeidae","Astrapia mayeri","https://ebird.org/species/ritast1",107079,"Astrapia_mayeri-ML107079.wav","Ribbon-tailed Astrapia","Astrapia mayeri",NA,"https://macaulaylibrary.org/asset/107079"
"Paradisaeidae","Astrapia nigra","https://ebird.org/species/arfast1",163723,"Astrapia_nigra-ML163723.wav","Arfak Astrapia","Astrapia nigra","Call","https://macaulaylibrary.org/asset/163723"
"Paradisaeidae","Astrapia rothschildi","https://ebird.org/species/huoast1",147993,"Astrapia_rothschildi-ML147993.wav","Huon Astrapia","Astrapia rothschildi","Flying; Non-vocal","https://macaulaylibrary.org/asset/147993"
"Paradisaeidae","Astrapia splendidissima","https://ebird.org/species/splast1",100385,"Astrapia_splendidissima-ML100385.wav","Splendid Astrapia","Astrapia splendidissima","Song","https://macaulaylibrary.org/asset/100385"
"Paradisaeidae","Astrapia stephaniae","https://ebird.org/species/prsast1",22602,"Astrapia_stephaniae-ML22602.wav","Stephanie's Astrapia","Astrapia stephaniae","Call; Flying; Foraging or Eating","https://macaulaylibrary.org/asset/22602"
"Strigidae","Athene jacquinoti","https://ebird.org/species/solboo1",202617,"Athene_jacquinoti-ML202617.wav","West Solomons Owl","Athene jacquinoti","Call; Duet","https://macaulaylibrary.org/asset/202617"
"Strigidae","Athene roseoaxillaris","https://ebird.org/species/solboo4",247060,"Athene_roseoaxillaris-ML247060.wav","Makira Owl","Athene roseoaxillaris","Song","https://macaulaylibrary.org/asset/247060"
"Hirundinidae","Atronanus fuliginosus","https://ebird.org/species/forswa2",24163421,"Atronanus_fuliginosus-ML24163421.wav","Forest Swallow","Atronanus fuliginosus","Flight Call","https://macaulaylibrary.org/asset/24163421"
"Accipitridae","Aviceda leuphotes","https://ebird.org/species/blabaz1",198021361,"Aviceda_leuphotes-ML198021361.wav","Black Baza","Aviceda leuphotes",NA,"https://macaulaylibrary.org/asset/198021361"
"Accipitridae","Aviceda madagascariensis","https://ebird.org/species/madcuh1",95167,"Aviceda_madagascariensis-ML95167.wav","Madagascar Cuckoo-Hawk","Aviceda madagascariensis",NA,"https://macaulaylibrary.org/asset/95167"
"Anatidae","Aythya innotata","https://ebird.org/species/madpoc1",501097871,"Aythya_innotata-ML501097871.wav","Madagascar Pochard","Aythya innotata","Flight Call","https://macaulaylibrary.org/asset/501097871"
"Sturnidae","Basilornis celebensis","https://ebird.org/species/sulmyn1",32912,"Basilornis_celebensis-ML32912.wav","Sulawesi Myna","Basilornis celebensis","Call; Song","https://macaulaylibrary.org/asset/32912"
"Sturnidae","Basilornis corythaix","https://ebird.org/species/locmyn1",518159,"Basilornis_corythaix-ML518159.wav","Long-crested Myna","Basilornis corythaix","Call","https://macaulaylibrary.org/asset/518159"
"Sturnidae","Basilornis galeatus","https://ebird.org/species/helmyn1",202805121,"Basilornis_galeatus-ML202805121.wav","Helmeted Myna","Basilornis galeatus","Call; Song","https://macaulaylibrary.org/asset/202805121"
"Cisticolidae","Bathmocercus cerviniventris","https://ebird.org/species/bkcruw1",23303,"Bathmocercus_cerviniventris-ML23303.wav","Black-capped Rufous-Warbler","Bathmocercus cerviniventris",NA,"https://macaulaylibrary.org/asset/23303"
"Platysteiridae","Batis ituriensis","https://ebird.org/species/itubat1",114211631,"Batis_ituriensis-ML114211631.wav","Ituri Batis","Batis ituriensis","Song","https://macaulaylibrary.org/asset/114211631"
"Platysteiridae","Batis minima","https://ebird.org/species/verbat1",1077,"Batis_minima-ML1077.wav","Verreaux's Batis","Batis minima","Song","https://macaulaylibrary.org/asset/1077"
"Platysteiridae","Batis minulla","https://ebird.org/species/angbat1",85518,"Batis_minulla-ML85518.wav","Angola Batis","Batis minulla","Call","https://macaulaylibrary.org/asset/85518"
"Platysteiridae","Batis occulta","https://ebird.org/species/weabat1",401691071,"Batis_occulta-ML401691071.wav","West African Batis","Batis occulta","Call","https://macaulaylibrary.org/asset/401691071"
"Platysteiridae","Batis poensis","https://ebird.org/species/fepbat1",24158741,"Batis_poensis-ML24158741.wav","Bioko Batis","Batis poensis","Song","https://macaulaylibrary.org/asset/24158741"
"Platysteiridae","Batis senegalensis","https://ebird.org/species/senbat1",279297,"Batis_senegalensis-ML279297.wav","Senegal Batis","Batis senegalensis","Call","https://macaulaylibrary.org/asset/279297"
"Podargidae","Batrachostomus chaseni","https://ebird.org/species/palfro1",86906931,"Batrachostomus_chaseni-ML86906931.wav","Palawan Frogmouth","Batrachostomus chaseni","Song","https://macaulaylibrary.org/asset/86906931"
"Podargidae","Batrachostomus harterti","https://ebird.org/species/dulfro1",175721,"Batrachostomus_harterti-ML175721.wav","Dulit Frogmouth","Batrachostomus harterti",NA,"https://macaulaylibrary.org/asset/175721"
"Podargidae","Batrachostomus poliolophus","https://ebird.org/species/shtfro3",79535,"Batrachostomus_poliolophus-ML79535.wav","Sumatran Frogmouth","Batrachostomus poliolophus","Call","https://macaulaylibrary.org/asset/79535"
"Podargidae","Batrachostomus septimus","https://ebird.org/species/phifro1",175069,"Batrachostomus_septimus-ML175069.wav","Philippine Frogmouth","Batrachostomus septimus","Call","https://macaulaylibrary.org/asset/175069"
"Psittaculidae","Bolbopsittacus lunulatus","https://ebird.org/species/guaiab1",196842,"Bolbopsittacus_lunulatus-ML196842.wav","Guaiabero","Bolbopsittacus lunulatus",NA,"https://macaulaylibrary.org/asset/196842"
"Ploceidae","Brachycope anomala","https://ebird.org/species/botwea1",1027,"Brachycope_anomala-ML1027.wav","Bob-tailed Weaver","Brachycope anomala",NA,"https://macaulaylibrary.org/asset/1027"
"Pycnonotidae","Brachypodius urostictus","https://ebird.org/species/yewbul1",18616,"Brachypodius_urostictus-ML18616.wav","Yellow-wattled Bulbul","Brachypodius urostictus","Song","https://macaulaylibrary.org/asset/18616"
"Muscicapidae","Brachypteryx sinensis","https://ebird.org/species/whbsho5",454832831,"Brachypteryx_sinensis-ML454832831.wav","Chinese Shortwing","Brachypteryx sinensis",NA,"https://macaulaylibrary.org/asset/454832831"
"Muscicapidae","Bradornis ussheri","https://ebird.org/species/ussfly1",87042,"Bradornis_ussheri-ML87042.wav","Ussher's Flycatcher","Bradornis ussheri","Song","https://macaulaylibrary.org/asset/87042"
"Locustellidae","Bradypterus bangwaensis","https://ebird.org/species/banscw1",358465921,"Bradypterus_bangwaensis-ML358465921.wav","Bangwa Warbler","Bradypterus bangwaensis",NA,"https://macaulaylibrary.org/asset/358465921"
"Locustellidae","Bradypterus grandis","https://ebird.org/species/jrswar1",386671821,"Bradypterus_grandis-ML386671821.wav","Dja River Swamp Warbler","Bradypterus grandis",NA,"https://macaulaylibrary.org/asset/386671821"
"Bucerotidae","Buceros hydrocorax","https://ebird.org/species/rufhor1",18517,"Buceros_hydrocorax-ML18517.wav","Rufous Hornbill","Buceros hydrocorax","Call","https://macaulaylibrary.org/asset/18517"
"Bucerotidae","Buceros vigil","https://ebird.org/species/helhor1",371,"Buceros_vigil-ML371.wav","Helmeted Hornbill","Buceros vigil",NA,"https://macaulaylibrary.org/asset/371"
"Accipitridae","Butastur rufipennis","https://ebird.org/species/grabuz1",337307861,"Butastur_rufipennis-ML337307861.wav","Grasshopper Buzzard","Butastur rufipennis",NA,"https://macaulaylibrary.org/asset/337307861"
"Cacatuidae","Cacatua ducorpsii","https://ebird.org/species/duccoc1",202621,"Cacatua_ducorpsii-ML202621.wav","Ducorps's Cockatoo","Cacatua ducorpsii","Call","https://macaulaylibrary.org/asset/202621"
"Cacatuidae","Cacatua haematuropygia","https://ebird.org/species/phicoc1",18589,"Cacatua_haematuropygia-ML18589.wav","Philippine Cockatoo","Cacatua haematuropygia","Call","https://macaulaylibrary.org/asset/18589"
"Cacatuidae","Cacatua ophthalmica","https://ebird.org/species/blecoc1",20526,"Cacatua_ophthalmica-ML20526.wav","Blue-eyed Cockatoo","Cacatua ophthalmica","Call","https://macaulaylibrary.org/asset/20526"
"Cuculidae","Cacomantis aeruginosus","https://ebird.org/species/molcuc1",182203,"Cacomantis_aeruginosus-ML182203.wav","Moluccan Cuckoo","Cacomantis aeruginosus",NA,"https://macaulaylibrary.org/asset/182203"
"Cuculidae","Cacomantis leucolophus","https://ebird.org/species/whckoe1",65917,"Cacomantis_leucolophus-ML65917.wav","White-crowned Koel","Cacomantis leucolophus",NA,"https://macaulaylibrary.org/asset/65917"
"Meliphagidae","Caligavis obscura","https://ebird.org/species/obshon1",79870,"Caligavis_obscura-ML79870.wav","Obscure Honeyeater","Caligavis obscura","Call","https://macaulaylibrary.org/asset/79870"
"Meliphagidae","Caligavis subfrenata","https://ebird.org/species/blthon1",22723,"Caligavis_subfrenata-ML22723.wav","Black-throated Honeyeater","Caligavis subfrenata","Call","https://macaulaylibrary.org/asset/22723"
"Muscicapidae","Calliope obscura","https://ebird.org/species/btbrob1",204009121,"Calliope_obscura-ML204009121.wav","Blackthroat","Calliope obscura","Song","https://macaulaylibrary.org/asset/204009121"
"Procellariidae","Calonectris edwardsii","https://ebird.org/species/cavshe1",548629261,"Calonectris_edwardsii-ML548629261.wav","Cape Verde Shearwater","Calonectris edwardsii",NA,"https://macaulaylibrary.org/asset/548629261"
"Picidae","Campethera caroli","https://ebird.org/species/brewoo1",87150,"Campethera_caroli-ML87150.wav","Brown-eared Woodpecker","Campethera caroli","Courtship, Display, or Copulation; Foraging or Eating; Non-vocal","https://macaulaylibrary.org/asset/87150"
"Picidae","Campethera maculosa","https://ebird.org/species/ligwoo1",147422771,"Campethera_maculosa-ML147422771.wav","Little Green Woodpecker","Campethera maculosa","Call","https://macaulaylibrary.org/asset/147422771"
"Picidae","Campethera punctuligera","https://ebird.org/species/fiswoo1",279450,"Campethera_punctuligera-ML279450.wav","Fine-spotted Woodpecker","Campethera punctuligera","Call","https://macaulaylibrary.org/asset/279450"
"Campephagidae","Campochaera sloetii","https://ebird.org/species/golcus1",65916,"Campochaera_sloetii-ML65916.wav","Golden Cuckooshrike","Campochaera sloetii",NA,"https://macaulaylibrary.org/asset/65916"
"Caprimulgidae","Caprimulgus manillensis","https://ebird.org/species/phinig1",38672,"Caprimulgus_manillensis-ML38672.wav","Philippine Nightjar","Caprimulgus manillensis","Call; Foraging or Eating","https://macaulaylibrary.org/asset/38672"
"Caprimulgidae","Caprimulgus meesi","https://ebird.org/species/meenig1",199785871,"Caprimulgus_meesi-ML199785871.wav","Mees's Nightjar","Caprimulgus meesi","Song","https://macaulaylibrary.org/asset/199785871"
"Caprimulgidae","Caprimulgus phalaena","https://ebird.org/species/palnig1",5606,"Caprimulgus_phalaena-ML5606.wav","Palau Nightjar","Caprimulgus phalaena","Song","https://macaulaylibrary.org/asset/5606"
"Fringillidae","Carduelis corsicana","https://ebird.org/species/corfin1",276797151,"Carduelis_corsicana-ML276797151.wav","Corsican Finch","Carduelis corsicana","Foraging or Eating","https://macaulaylibrary.org/asset/276797151"
"Alcedinidae","Caridonax fulgidus","https://ebird.org/species/whrkin1",203996661,"Caridonax_fulgidus-ML203996661.wav","White-rumped Kingfisher","Caridonax fulgidus","Call","https://macaulaylibrary.org/asset/203996661"
"Cuculidae","Carpococcyx viridis","https://ebird.org/species/sugcuc1",340467181,"Carpococcyx_viridis-ML340467181.wav","Sumatran Ground-Cuckoo","Carpococcyx viridis",NA,"https://macaulaylibrary.org/asset/340467181"
"Fringillidae","Carpodacus roborowskii","https://ebird.org/species/tibros1",285343,"Carpodacus_roborowskii-ML285343.wav","Tibetan Rosefinch","Carpodacus roborowskii","Call","https://macaulaylibrary.org/asset/285343"
